"","ATM.dist.mean_Nucleus","TVC.dist.min_Nucleus","TVC.dist.max_Nucleus","TVC.dist.mean_Nucleus","TVC.dist.sd_Nucleus","TVC.ATM.dist.min_Nucleus","TVC.ATM.dist.max_Nucleus","TVC.ATM.dist.mean_Nucleus","TVC.ATM.dist.sd_Nucleus","TVC.cosine.min_Nucleus","TVC.cosine.max_Nucleus","TVC.cosine.sd_Nucleus","ATM.Nucleus.Dist.to.Cell.Membrane.min","ATM.Nucleus.Dist.to.Cell.Membrane.max","ATM.Nucleus.Dist.to.Cell.Membrane.mean","ATM.Nucleus.Dist.to.Cell.Membrane.SD","TVC.Nucleus.Dist.to.Cell.Membrane.min","TVC.Nucleus.Dist.to.Cell.Membrane.max","TVC.Nucleus.Dist.to.Cell.Membrane.mean","TVC.Nucleus.Dist.to.Cell.Membrane.SD","ATM.dist.mean_Cell","TVC.dist.min_Cell","TVC.dist.max_Cell","TVC.dist.mean_Cell","TVC.dist.sd_Cell","TVC.ATM.dist.min_Cell","TVC.ATM.dist.max_Cell","TVC.ATM.dist.mean_Cell","TVC.ATM.dist.sd_Cell","TVC.cosine.min_Cell","TVC.cosine.max_Cell","TVC.cosine.sd_Cell","ATM.Cell.Ellipticity..oblate..min","ATM.Cell.Ellipticity..oblate..max","ATM.Cell.Ellipticity..oblate..mean","ATM.Cell.Ellipticity..oblate..SD","ATM.Cell.Ellipticity..prolate..min","ATM.Cell.Ellipticity..prolate..max","ATM.Cell.Ellipticity..prolate..mean","ATM.Cell.Ellipticity..prolate..SD","ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.min","ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.max","ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.mean","ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.SD","ATM.Cell.Sphericity.min","ATM.Cell.Sphericity.max","ATM.Cell.Sphericity.mean","ATM.Cell.Sphericity.SD","ATM.Cell.Volume.frac.min","ATM.Cell.Volume.frac.max","ATM.Cell.Volume.frac.mean","ATM.Cell.Volume.frac.SD","ATM.Nucleus.Ellipticity..oblate..min","ATM.Nucleus.Ellipticity..oblate..max","ATM.Nucleus.Ellipticity..oblate..mean","ATM.Nucleus.Ellipticity..oblate..SD","ATM.Nucleus.Ellipticity..prolate..min","ATM.Nucleus.Ellipticity..prolate..max","ATM.Nucleus.Ellipticity..prolate..mean","ATM.Nucleus.Ellipticity..prolate..SD","ATM.Nucleus.Sphericity.min","ATM.Nucleus.Sphericity.max","ATM.Nucleus.Sphericity.mean","ATM.Nucleus.Sphericity.SD","ATM.Nucleus.Volume.frac.min","ATM.Nucleus.Volume.frac.max","ATM.Nucleus.Volume.frac.mean","ATM.Nucleus.Volume.frac.SD","TVC.Cell.Ellipticity..oblate..min","TVC.Cell.Ellipticity..oblate..max","TVC.Cell.Ellipticity..oblate..mean","TVC.Cell.Ellipticity..oblate..SD","TVC.Cell.Ellipticity..prolate..min","TVC.Cell.Ellipticity..prolate..max","TVC.Cell.Ellipticity..prolate..mean","TVC.Cell.Ellipticity..prolate..SD","TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.min","TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.max","TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.mean","TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.SD","TVC.Cell.Sphericity.min","TVC.Cell.Sphericity.max","TVC.Cell.Sphericity.mean","TVC.Cell.Sphericity.SD","TVC.Cell.Volume.frac.min","TVC.Cell.Volume.frac.max","TVC.Cell.Volume.frac.mean","TVC.Cell.Volume.frac.SD","TVC.Nucleus.Ellipticity..oblate..min","TVC.Nucleus.Ellipticity..oblate..max","TVC.Nucleus.Ellipticity..oblate..mean","TVC.Nucleus.Ellipticity..oblate..SD","TVC.Nucleus.Ellipticity..prolate..min","TVC.Nucleus.Ellipticity..prolate..max","TVC.Nucleus.Ellipticity..prolate..mean","TVC.Nucleus.Ellipticity..prolate..SD","TVC.Nucleus.Sphericity.min","TVC.Nucleus.Sphericity.max","TVC.Nucleus.Sphericity.mean","TVC.Nucleus.Sphericity.SD","TVC.Nucleus.Volume.frac.min","TVC.Nucleus.Volume.frac.max","TVC.Nucleus.Volume.frac.mean","TVC.Nucleus.Volume.frac.SD","nATM","nTVC","ATMgroup.Ellipticity..oblate.","ATMgroup.Ellipticity..prolate.","ATMgroup.Sphericity","TVCgroup.Ellipticity..oblate.","TVCgroup.Ellipticity..prolate.","TVCgroup.Sphericity","TVC.Volume","ATM.Volume"
"RNF149.image31_left.2021_02_24",0.585550563180438,0.110543337114102,0.173865241904079,0.151845961872747,0.0357952712583939,0.402794936762415,1,0.711633067576409,0.255528502842415,0.298034166150953,0.794774238866846,0.274868728307021,0.0593848133738012,0.0661382779613206,0.0627615456675609,0.00477542060633818,0.0368488711042666,0.0495350382589072,0.0452370463353339,0.00726511588934049,0.539685499018243,0.125637966985131,0.198435041203991,0.166446475556309,0.0371913571759198,0.431923653564946,1,0.723886730357426,0.238758175861222,0.161823635622659,0.780785616038241,0.309673500149498,0.199269,0.200657,0.199963,0.000981464212286928,0.602265,0.641349,0.621807,0.0276365614358949,0.0785516,0.0941351,0.08634335,0.0110191985246206,0.418673,0.423643,0.421158,0.00351432070249712,0.347502652298804,0.384561566110689,0.366032109204747,0.0262046092597919,0.368905,0.436726,0.4028155,0.0479566890068529,0.391302,0.404275,0.3977885,0.00917329627233309,0.64603,0.656415,0.6512225,0.00734330392262228,0.328799519966013,0.429839116471796,0.379319318218904,0.0714457838575919,0.285018,0.452058,0.39401,0.0944566501205712,0.198296,0.398435,0.316227666666667,0.104742903455715,0.0518286,0.117012,0.0832362,0.0326561661454617,0.478461,0.539125,0.515689,0.0325989980214116,0.0411822757577631,0.121019086525044,0.0893119271968356,0.0423763232680845,0.400138,0.437669,0.424586,0.0211900072911738,0.428629,0.432178,0.430521,0.00178613241390443,0.636323,0.656134,0.646432,0.00991176911555148,0.0560457143053449,0.117629511555112,0.0804537878540637,0.0327169786003279,2,3,0.0619413,0.763004,0.608297,0.512687,0.340257,0.76395,0.267960500142401,0.732039499857599
"RNF149.image32_right.2021_02_24",0.598831076148449,0.100423514288296,0.14777464505568,0.123182397403925,0.0237287444964798,0.321918977718259,1,0.657125575837942,0.301368708240365,0.121986377018804,0.738277748196695,0.31996985223836,0.0378042117278462,0.0411371521235876,0.0394706819257169,0.00235674475511937,0.0319862522542024,0.0493208674936966,0.0391790142340628,0.00903576648146976,0.570107585407844,0.102465518351783,0.142720649767095,0.12674714358785,0.0213749276726907,0.339644083109909,1,0.665469187216999,0.293565939823387,0.302414207363028,0.729174329714064,0.218824713911173,0.080375,0.0816431,0.08100905,0.000896682109222657,0.59444,0.803471,0.6989555,0.147807237578205,0.0770107,0.0852348,0.08112275,0.00581531687915628,0.410373,0.411043,0.410708,0.00047376154339499,0.244738336848749,0.371397252993639,0.308067794921194,0.0895613785037904,0.328243,0.730538,0.5293905,0.284465522537442,0.150781,0.416793,0.283787,0.188098889076996,0.529692,0.651394,0.590543,0.0860563094839652,0.235612439334224,0.325515862675483,0.280564151004853,0.0635713202964894,0.324855,0.52727,0.402795666666667,0.108935736360174,0.260329,0.538645,0.427071666666667,0.147131541381627,0.0680852,0.143332,0.1134604,0.0399473583266779,0.469918,0.510761,0.492601666666667,0.0207939860616798,0.0955765557788444,0.180429157462922,0.127954803385871,0.045857181821173,0.480647,0.57361,0.526414,0.046497971708452,0.288991,0.368892,0.320511333333333,0.042535227521824,0.621639,0.629803,0.627010333333333,0.00465294157854286,0.140979528354125,0.151024803752321,0.146290565996764,0.00504741647169144,2,3,0.0395014,0.608355,0.533055,0.582273,0.271316,0.736969,0.384077145097516,0.615922854902484
"RNF149.image33_left.2021_02_24",0.401871272817082,0.166841548229432,0.180570103057344,0.172674749579788,0.00709278915254972,0.661702529595935,1,0.837026782942583,0.12292206536251,0.427524463793532,0.549834952333104,0.063776309052444,0.050587311790027,0.0543886994740648,0.0524880056320459,0.00268798700930219,0.0504411858032838,0.0632247676101094,0.0564985721600997,0.00641798022397267,0.496844788550423,0.171089615669323,0.181983514957071,0.174764555576879,0.0062521449071265,0.623371152479626,1,0.826413024628084,0.145875013963722,0.434732034099836,0.532149296565713,0.0559483046187273,0.158725,0.246843,0.202784,0.0623088353445962,0.476778,0.531437,0.5041075,0.0386497495528755,0.0999175,0.102305,0.10111125,0.00168821744008287,0.422444,0.456266,0.439355,0.0239157655532914,0.285940836910325,0.315224489135937,0.300582663023131,0.020706669066639,0.378381,0.557858,0.4681195,0.126909403767018,0.303638,0.499682,0.40166,0.138624041810936,0.60102,0.621238,0.611129,0.0142962849020296,0.276444511242735,0.298288632104166,0.28736657167345,0.0154461259901758,0.387841,0.5308,0.471165333333333,0.0743654432537945,0.257276,0.291622,0.270299666666667,0.0186161980633354,0.107075,0.133989,0.117199333333333,0.0146427746801395,0.480445,0.550959,0.518193333333333,0.0355200826904067,0.0854541338663476,0.164768197258393,0.132944891317913,0.0419139826379991,0.397675,0.407078,0.402123666666667,0.00472185094357428,0.41552,0.473045,0.452823,0.0323434974453908,0.612669,0.638342,0.622080333333333,0.014141111424967,0.105178803836957,0.166004694163521,0.141755618884366,0.0322323922374704,2,3,0.0695379,0.493573,0.59148,0.62733,0.240443,0.787904,0.399272195774452,0.600727804225548
"RNF149.image35.2021_02_24",0.370598900589495,0.14110847821739,0.14110847821739,0.14110847821739,0,0.572426795303828,1,0.784119773454455,0.186364933027606,0,0,0,0.0410346516506798,0.064569744345974,0.0528021979983269,0.0166418236406965,0.0401070752906276,0.0422139705582102,0.0411605229244189,0.00148979993095746,0.384030254638875,0.1538169664232,0.1538169664232,0.1538169664232,0,0.55059220925383,1,0.775493277143786,0.193350700019037,0,0,0,0.25286,0.326353,0.2896065,0.051967398669743,0.412636,0.440201,0.4264185,0.0194913984234072,0.060571,0.0971171,0.07884405,0.0258419951359217,0.376519,0.417242,0.3968805,0.0287955094502598,0.214679617029791,0.499984017256627,0.357331817143209,0.201740676102757,0.24693,0.535343,0.3911365,0.203938788082356,0.309846,0.385443,0.3476445,0.0534551513373594,0.536486,0.651402,0.593944,0.0812578828668333,0.227526262298382,0.341884733634878,0.28470549796663,0.0808636505681639,0.435318,0.682227,0.5587725,0.174591028235989,0.194897,0.382413,0.288655,0.132593835180977,0.137415,0.150942,0.1441785,0.00956503342911042,0.273002,0.363788,0.318395,0.0641953962368019,0.141005089615834,0.144331276097748,0.142668182856791,0.00235196901685243,0.311428,0.431781,0.3716045,0.0851024224361446,0.370024,0.532219,0.4511215,0.114689184374552,0.64548,0.649444,0.647462,0.00280297128062345,0.203960713217544,0.226628290849196,0.21529450203337,0.0160283978564134,2,2,0.117798,0.553737,0.599974,0.44663,0.393729,0.499599,0.286305863985616,0.713694136014384
"RNF149.image38.2021_02_24",0.353058211754737,0.111690354601795,0.111690354601795,0.111690354601795,0,0.647595938730057,1,0.819785686784237,0.157858258515087,0,0,0,0.0662127562067974,0.0687022088459671,0.0674574825263823,0.00176030884259966,0.0505395929579812,0.060348154467067,0.0554438737125241,0.00693570035675991,0.391398000015684,0.134390031829302,0.134390031829302,0.134390031829302,0,0.603876369172849,1,0.798626468580286,0.17255881081813,0,0,0,0.25949,0.32305,0.29127,0.044943707012217,0.451093,0.528871,0.489982,0.0549973512271273,0.0954343,0.0958332,0.09563375,0.000282064895015309,0.482617,0.48462,0.4836185,0.00141633488271664,0.288528553662506,0.346878808122419,0.317703680892462,0.0412598606125651,0.313032,0.493423,0.4032275,0.127555699365023,0.29057,0.453533,0.3720515,0.115232242382503,0.637303,0.658417,0.64786,0.0149298525779728,0.290085974872586,0.350080664117183,0.320083319494885,0.0424226516000342,0.434225,0.44312,0.4386725,0.00628971481865433,0.423084,0.423107,0.4230955,1.62634559672872e-05,0.0476178,0.149812,0.0987149,0.0722622118179343,0.521346,0.522021,0.5216835,0.000477297077300906,0.17218813280437,0.192404505410705,0.182296319107538,0.0142951341609338,0.296052,0.301227,0.2986395,0.00365927759264041,0.575381,0.630551,0.602966,0.0390110811180618,0.609783,0.632626,0.6212045,0.0161524402026443,0.100926012834058,0.258907348176173,0.179916680505115,0.111709673521315,2,2,0.105618,0.670341,0.640156,0.549752,0.279505,0.845628,0.364695519654379,0.635304480345621
"RNF149.image4.2021_02_24",0.402777453650432,0,0,0,0,0.392238043516517,1,0.732983845956165,0.310516818749944,0,0,0,0.0402592018543934,0.0540295218303761,0.0453855461509669,0.00752899236082561,0.0332650688285235,0.0332650688285235,0.0332650688285235,0,0.407812487706329,0,0,0,0,0.371273597642606,1,0.709339003202579,0.317032499490058,0,0,0,0.106705,0.151258,0.128900333333333,0.0222769436039447,0.707821,0.803149,0.76605,0.0510559944668596,0.0894034,0.0923081,0.0907086666666667,0.00147452400568229,0.425432,0.463223,0.442619,0.0191258159825928,0.208541022886201,0.308753197688313,0.269483333922131,0.0535059923993309,0.320228,0.593594,0.477192333333333,0.141124908979008,0.161285,0.260693,0.222375333333333,0.0534736699351497,0.618081,0.658003,0.641662666666667,0.0209229348403453,0.207457312001566,0.298276334458633,0.26330903338389,0.0488788601411912,0.577033,0.577033,0.577033,0,0.274334,0.274334,0.274334,0,0.102734,0.102734,0.102734,0,0.431514,0.431514,0.431514,0,0.191549998233608,0.191549998233608,0.191549998233608,0,0.562448,0.562448,0.562448,0,0.283433,0.283433,0.283433,0,0.619935,0.619935,0.619935,0,0.210072899848329,0.210072899848329,0.210072899848329,0,3,1,0.0895607,0.326058,0.516028,0.579787,0.270401,0.652225,0.191773593324818,0.808226406675182
"RNF149.image45_right.2021_02_24",0.366486936213369,0.126972596308334,0.126972596308334,0.126972596308334,0,0.640019696827181,1,0.822382246877057,0.154430206785043,0,0,0,0.0513084613596125,0.0545327897702483,0.0529206255649304,0.002279944483933,0.0433693422461736,0.0616876905164105,0.052528516381292,0.0129530282820214,0.390671669238277,0.125910028836541,0.125910028836541,0.125910028836541,0,0.609607167454747,1,0.806115768965067,0.170604236738379,0,0,0,0.171946,0.20696,0.189453,0.0247586368364658,0.556852,0.763859,0.6603555,0.146376053453084,0.0844989,0.0945648,0.08953185,0.00711766614874567,0.511049,0.537592,0.5243205,0.0187687352930345,0.336025273965841,0.353987313653865,0.345006293809853,0.012701080067344,0.405138,0.462744,0.433941,0.0407335932370323,0.338722,0.468654,0.403688,0.0918757982931305,0.647262,0.672112,0.659687,0.0175716035124857,0.282673838544803,0.330192638743065,0.306433238643934,0.0336008658540393,0.357611,0.453122,0.4053665,0.0675364757779083,0.283937,0.305609,0.294773,0.0153244181618749,0.113133,0.141999,0.127566,0.0204113443457309,0.560108,0.57952,0.569814,0.0137263568363933,0.118375456609734,0.19161195577056,0.154993706190147,0.0517860251869825,0.284969,0.437244,0.3611065,0.107674685105182,0.425061,0.574417,0.499739,0.105610640410898,0.60743,0.659409,0.6334195,0.0367547033792956,0.129895912722311,0.25723760998982,0.193566761356066,0.0900441776656601,2,2,0.0576407,0.787246,0.644621,0.42217,0.449568,0.845506,0.309870286856665,0.690129713143335
"RNF149.image46.2021_02_24",0.279545603754629,0.135368779321835,0.135368779321835,0.135368779321835,0,0.680388580788867,1,0.842481568263769,0.132919842972499,0,0,0,0.0503461443820682,0.0539810853361683,0.0521636148591182,0.00257029139785691,0.0398593048005243,0.0622758995063463,0.0510676021534353,0.0158509261275972,0.366746784369452,0.138636631269603,0.138636631269603,0.138636631269603,0,0.632628617452344,1,0.818026751891581,0.155352786603114,0,0,0,0.184617,0.291348,0.2379825,0.0754702138628214,0.443749,0.653226,0.5484875,0.148122607202614,0.0801534,0.0911604,0.0856569,0.00778312434052033,0.457337,0.482543,0.46994,0.0178233335265881,0.322409568958649,0.339433682005987,0.330921625482318,0.0120378657794593,0.394009,0.576767,0.485388,0.129229421116091,0.245506,0.484295,0.3649005,0.168849321172754,0.634148,0.63536,0.634754,0.000857013418798089,0.342815128590203,0.406338335334807,0.374576731962505,0.0449176902518241,0.340756,0.477189,0.4089725,0.0964726994776242,0.214006,0.415567,0.3147865,0.142525149922742,0.047312,0.0606698,0.0539909,0.00944539096173367,0.417038,0.545853,0.4814455,0.0910859600185451,0.152701264554902,0.185455484480463,0.169078374517682,0.0231607310218396,0.357846,0.546741,0.4522935,0.133568935432233,0.285774,0.515698,0.400736,0.162580819557536,0.571192,0.616851,0.5940215,0.0322857885221966,0.098844649888948,0.152001886186042,0.125423268037495,0.0375878422548107,2,2,0.0830963,0.645633,0.631775,0.411039,0.461514,0.752489,0.338426356322235,0.661573643677765
"RNF149.image5_left.2021_02_24",0.454075382017933,0.0996784893764035,0.175357513308128,0.12723518597925,0.0418214961614744,0.516535898324456,1,0.777929138907208,0.206542294336321,-0.443730077698137,0.860527138200756,0.746693617803488,0.039489003073843,0.0530868389670923,0.0462879210204677,0.00961512196957839,0.0287869668091267,0.0424956532058891,0.0352877237171627,0.00688164881953118,0.461786458138695,0.103153850034156,0.229604664513061,0.164092277461019,0.0633493721404101,0.456124703178731,1,0.758686630765843,0.216160806800876,-0.50536504388074,0.921796028115014,0.791252016397649,0.104701,0.306111,0.205406,0.142418376798783,0.568674,0.857279,0.7129765,0.204074552584344,0.0836212,0.101072,0.0923466,0.0123395790171302,0.431341,0.587116,0.5092285,0.110149558839334,0.331850299022833,0.342930312254918,0.337390305638876,0.00783475249204438,0.468118,0.477852,0.472985,0.00688297740806987,0.32477,0.383522,0.354146,0.041543937608272,0.62393,0.634273,0.6291015,0.00731360543781245,0.268719251810094,0.330322645440066,0.29952094862508,0.0435601773798574,0.365715,0.457773,0.416612666666667,0.0467950914769202,0.36085,0.526424,0.443692666666667,0.0827870561460747,0.102659,0.140065,0.127445666666667,0.0214670726773199,0.430351,0.494316,0.459835,0.0322739494484329,0.0562219608018049,0.207291213672164,0.108406462907416,0.0856805970411095,0.264795,0.439747,0.375056333333333,0.0959664775915701,0.357822,0.63107,0.451272666666667,0.155749566642522,0.608648,0.633156,0.624665333333333,0.0138797892395142,0.0549256339288892,0.266481956105321,0.133652700916614,0.115690554667637,2,3,0.0554415,0.734608,0.609737,0.287011,0.529431,0.658792,0.324366857675229,0.675633142324771
"RNF149.image50_left.2021_02_24",0,0.104110091096195,0.298054724662715,0.191595763660359,0.0586638210539594,0.766240823800037,1,0.87989829759706,0.082863356955037,-0.971292725078107,0.99318959641448,0.486079371235881,0.0532359870474259,0.0532359870474259,0.0532359870474259,0,0.0451629424291257,0.0547254293923937,0.0491156084560812,0.00320485569230199,0,0.105424219042603,0.291399064398922,0.192471509140381,0.0577915204601328,0.748586312745075,1,0.868838370758537,0.0924239347440293,-0.987425685499899,0.997413667299988,0.489486413326694,0.173672,0.173672,0.173672,0,0.400485,0.400485,0.400485,0,0.0752677,0.0752677,0.0752677,0,0.429639,0.429639,0.429639,0,0.428800642267156,0.428800642267156,0.428800642267156,0,0.60689,0.60689,0.60689,0,0.261409,0.261409,0.261409,0,0.605176,0.605176,0.605176,0,0.323493839316334,0.323493839316334,0.323493839316334,0,0.231731,0.491865,0.4007375,0.0919132329879653,0.258053,0.460358,0.356059,0.0714698252131625,0.098146,0.171388,0.12925915,0.0323623060880247,0.49424,0.554943,0.52027,0.0215989673642052,0.070699784055249,0.117305759601044,0.095199892955474,0.0189704895894921,0.292008,0.453087,0.376652,0.0599369015715694,0.263356,0.473072,0.382146166666667,0.0804306621144366,0.63214,0.673677,0.651793666666667,0.0141563356369742,0.102785428588932,0.121015797547853,0.112751026780611,0.00705902382680228,1,6,0.169908,0.396311,0.641598,0.728038,0.171661,0.706254,0.571677786258823,0.428322213741177
"RNF149.image50_right.2021_02_24",0.505096368260383,0.0592809659205277,0.118430118459133,0.0871558137922219,0.0297207468174286,0.49059771277806,1,0.744285856472618,0.250736534018123,-0.35208676945345,0.883461083543109,0.678003621265991,0.0365944073934543,0.0471600064006695,0.0418772068970619,0.00747100670529973,0.0237572468669144,0.0344385001534229,0.0299967255635357,0.00556292171292784,0.474411914119213,0.0888481877029547,0.13438111524632,0.107766593703955,0.0237220260198591,0.490366183982444,1,0.7435659316634,0.235413277809761,-0.00844571561946409,0.750260663519787,0.416199869618523,0.0995952,0.150077,0.1248361,0.035696023106503,0.657266,0.76128,0.709273,0.0735490047383375,0.0562587,0.101483,0.07887085,0.0319784092044148,0.467038,0.495506,0.481272,0.0201299158468186,0.336243996666554,0.408555683476803,0.372399840071679,0.0511320841025648,0.358424,0.445457,0.4019405,0.0615416244870088,0.263598,0.286629,0.2751135,0.0162853762775074,0.64945,0.655511,0.6524805,0.00428577420077165,0.259837655390435,0.369913788938203,0.314875722164319,0.0778355804784229,0.317673,0.513685,0.397847666666667,0.102757215714194,0.196398,0.60413,0.444252333333333,0.217637924921952,0.0750175,0.199989,0.1412955,0.0628300281175331,0.510697,0.54918,0.524742666666667,0.0212420661502909,0.0521852856310184,0.104026147317106,0.0850667732855475,0.0285873690794938,0.329539,0.508629,0.446096666666667,0.101031477799413,0.21937,0.367908,0.275722,0.0804918693285229,0.632808,0.650243,0.640943333333333,0.00877562307379557,0.080750107562507,0.207015261221588,0.123416185223788,0.0724041091496262,2,3,0.0419729,0.777118,0.602079,0.666597,0.215429,0.807175,0.255069559322952,0.744930440677048
"RNF149.image7.2021_02_24",0.299431902180509,0.130873020221563,0.144559045806753,0.139162466831335,0.00728720360920681,0.748837316922821,1,0.860132968318381,0.0929217825799165,0.441341557780433,0.583122497656496,0.0746660588342582,0.049985562759904,0.0642978440777296,0.0571417034188168,0.0101203111740841,0.0558001824193065,0.0652125773982839,0.0620599107852669,0.00542113174185267,0.447071186086073,0.127790435010001,0.164826950777167,0.147565830025436,0.0186458321441474,0.583095251415621,1,0.777258451922161,0.164374047054625,0.304672559700438,0.674318519061064,0.184886463283549,0.0668058,0.28313,0.1749679,0.152964308754755,0.651962,0.713655,0.6828085,0.0436235386517417,0.0887167,0.0892367,0.0889767,0.000367695526217009,0.367488,0.478928,0.423208,0.0787999796954289,0.313661571307004,0.383383995219596,0.3485227832633,0.0493011987493574,0.33446,0.507273,0.4208665,0.122197244177191,0.333481,0.480522,0.4070015,0.103973688212451,0.616818,0.646519,0.6316685,0.0210017785080216,0.306318523843133,0.372404590251936,0.339361557047534,0.0467299056996093,0.310832,0.426797,0.381165,0.0618027091396486,0.343836,0.385763,0.369012666666667,0.0221973118267356,0.0794209,0.151406,0.108556166666667,0.0379015917824481,0.478969,0.540798,0.503711,0.0327109397449844,0.0532467135864559,0.128827046291245,0.1009848111578,0.0415328867230837,0.403887,0.61892,0.494302666666667,0.111521806272735,0.245109,0.365605,0.313803,0.0619985987906179,0.612488,0.635413,0.625766333333333,0.0118861540598014,0.0834633245477202,0.124823078833084,0.107092295301644,0.0213013797210419,2,3,0.106989,0.610883,0.57869,0.47513,0.386658,0.785401,0.302622289460414,0.697377710539586
"RNF149.image8_right.2021_02_24",0.400493895315802,0.0784265468243758,0.0784265468243758,0.0784265468243758,0,0.385362092237289,1,0.743150524373902,0.263239722153552,0,0,0,0.0287563718231201,0.0350175514560033,0.0319390301603073,0.00313188856624334,0.0232552688309341,0.0247446583683226,0.0239999635996284,0.00105315744171573,0.397776541366184,0.0839894026966907,0.0839894026966907,0.0839894026966907,0,0.37103458767191,1,0.705142015894414,0.256726246797651,0,0,0,0.196875,0.294001,0.245309,0.0485635139997097,0.473132,0.681562,0.585147666666667,0.105087189639524,0.103092,0.115031,0.108768333333333,0.00599105753046432,0.292667,0.395317,0.356639,0.0558040809618795,0.272545610304084,0.298781493103902,0.283713140185635,0.0135459478016222,0.296019,0.517831,0.387792333333333,0.115751102099865,0.342056,0.549585,0.477429666666667,0.117322162068099,0.615548,0.642548,0.627230333333333,0.0138622413892319,0.262689345088208,0.309631525133745,0.279862849487008,0.0258818627793784,0.294976,0.562461,0.4287185,0.189140457365684,0.27403,0.445072,0.359551,0.120944958067709,0.094175,0.177067,0.135621,0.0586134953061153,0.41062,0.46776,0.43919,0.0404040814769993,0.0490427666595085,0.0998178127835851,0.0744302897215468,0.0359033794293943,0.456638,0.531393,0.4940155,0.0528597674276004,0.313229,0.368234,0.3407315,0.0388944084991661,0.628164,0.632035,0.6300995,0.00273721034997317,0.0741092453659976,0.0863022061729792,0.0802057257694884,0.00862172526935854,3,2,0.0316885,0.676265,0.464282,0.44932,0.411155,0.674162,0.148248517654393,0.851751482345607
"RNF149.image9_left.2021_02_24",0.547287419857626,0.322959078673756,0.322959078673756,0.322959078673756,0,0.20738654841026,1,0.613914978087431,0.333542880062096,0,0,0,0.081227507634473,0.0852321928947853,0.0832298502646292,0.00283174010408463,0.0358458768970086,0.0615557833885547,0.0487008301427817,0.0181796492238443,0.533413087318154,0.260035830556189,0.260035830556189,0.260035830556189,0,0.317872716041077,1,0.660101028280185,0.291913083219284,0,0,0,0.0995959,0.540896,0.32024595,0.312046293248302,0.316101,0.881722,0.5989115,0.399954444681516,0.0942099,0.129478,0.11184395,0.0249383126695653,0.392597,0.47409,0.4333435,0.0576242529192353,0.258946604757329,0.334890431835734,0.296918518296532,0.0537003951163987,0.32633,0.369132,0.347731,0.0302655844483466,0.300025,0.376605,0.338315,0.0541502373032658,0.638695,0.659441,0.649068,0.0146696372824961,0.308952406182433,0.318069247318734,0.313510826750583,0.00644658019047848,0.415942,0.442461,0.4292015,0.0187517647302861,0.260154,0.432419,0.3462865,0.121809749661101,0.0601833,0.120888,0.09053565,0.042924705019895,0.299494,0.437499,0.3684965,0.0975842713376495,0.176101347508299,0.230061615898637,0.203081481703468,0.0381556716934545,0.569856,0.617639,0.5937475,0.0337876833254368,0.235689,0.28986,0.2627745,0.0383046814436565,0.606793,0.607256,0.6070245,0.000327390439689365,0.107114855607647,0.265863490891187,0.186489173249417,0.112252236513101,2,2,0.20001,0.524085,0.570102,0.41862,0.444879,0.575207,0.416821875072754,0.583178124927246
"RNF149.image9_right.2021_02_24",0.405494341449444,0.126348866697042,0.186122735357784,0.157069662288836,0.0299218117345494,0.590639104755154,1,0.80227745992621,0.161273951131544,0.162540561256963,0.7425238450257,0.294377854641203,0.0670517572111401,0.0703268573038106,0.0686893072574754,0.00231584548459197,0.0482626124680106,0.0664501033866952,0.0575519078111312,0.00910005086526695,0.411544627549015,0.136996956147812,0.194700039348682,0.165809359578843,0.0288516212388583,0.581828585239077,1,0.802420539226493,0.164687968039326,0.183373255637813,0.722185295129432,0.274905224311671,0.289978,0.383799,0.3368885,0.0663414653177031,0.481509,0.498627,0.490068,0.0121042538803513,0.082129,0.103102,0.0926155,0.0148301505218255,0.415145,0.433007,0.424076,0.0126303413255541,0.326270336219343,0.339273523591629,0.332771929905486,0.00919464196798276,0.395427,0.445755,0.420591,0.0355872700835566,0.297496,0.415247,0.3563715,0.0832625305914972,0.639475,0.656498,0.6479865,0.0120370787361386,0.307771710827255,0.394125486621898,0.350948598724576,0.0610613404454543,0.235702,0.331209,0.298600333333333,0.0544838938800572,0.410106,0.581184,0.493598333333333,0.0856124234812526,0.0583888,0.0952027,0.0754814666666667,0.0185471785008754,0.441164,0.488634,0.47022,0.0254615268198904,0.0650119007532531,0.148156882371663,0.111485380063009,0.0424303082351407,0.292829,0.383173,0.326465666666667,0.0493933328429388,0.379056,0.564433,0.462406333333333,0.0940891178741374,0.621955,0.6313,0.627388666666667,0.00485493360751031,0.0548697878166209,0.160069697033325,0.0993676008502824,0.0544397769933871,2,3,0.121024,0.636011,0.63703,0.594964,0.269197,0.746386,0.336360648637037,0.663639351362963
